rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/clip_fraction,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/learning_rate,train/loss,train/explained_variance,train/approx_kl
387.45,168,1849344,2769,125.63574498000001,124,0.103857421875,9020,-0.4913112853653729,0.00028483597852755336,14.735832991078496,0.2,0.0003,6.197342872619629,0.7751713991165161,0.010838578
379.66,169,1851392,2786,123.73210481999999,124,0.026220703125,9030,-0.36312898667529225,-0.00016635938081890344,55.76942552924156,0.2,0.0003,11.659293174743652,0.7377172708511353,0.0036191288
373.54,170,1853440,2803,125.63168211,124,0.0228515625,9040,-0.25663612424395976,-0.000855173179297708,209.8626311659813,0.2,0.0003,210.51283264160156,0.4401049017906189,0.002138225
380.28,171,1855488,2820,122.86299754000001,124,0.030224609375,9050,-0.2173984693363309,-0.001961392306839116,127.2187897503376,0.2,0.0003,40.925498962402344,0.6842880845069885,0.0038509637
385.19,172,1857536,2836,125.84617686,124,0.04677734375,9060,-0.23433189014904202,4.7842760977800936e-05,109.5957048535347,0.2,0.0003,38.469146728515625,0.6987340450286865,0.017088957
371.01,173,1859584,2852,128.85444767,124,0.0515625,9070,-0.2370434201322496,-0.0021423101250547917,128.4681567132473,0.2,0.0003,12.39364242553711,0.7400285601615906,0.0074542607
374.26,174,1861632,2868,137.43313297,124,0.0345703125,9080,-0.20684455593582243,-0.00170338356110733,187.5827870965004,0.2,0.0003,47.840335845947266,0.6060187220573425,0.0033575327
383.97,175,1863680,2884,142.98033702000004,124,0.044873046875,9090,-0.23617351185530425,0.00010064922389574349,131.8065464556217,0.2,0.0003,51.32917022705078,0.7132022380828857,0.007641553
390.92,176,1865728,2900,143.62891989,124,0.046435546875,9100,-0.39817616967484354,-0.0010872988757910206,71.42689643800259,0.2,0.0003,8.34868049621582,0.8739930391311646,0.00551231
386.21,177,1867776,2916,140.50139792,124,0.055419921875,9110,-0.2583127469290048,-7.406591175822541e-05,139.00764037519693,0.2,0.0003,80.40624237060547,0.3925577998161316,0.008827336
387.56,178,1869824,2933,141.57328247,124,0.0552734375,9120,-0.36757417032495143,0.0023886395603767594,106.93687942922115,0.2,0.0003,35.07508850097656,0.577481746673584,0.0024481283
373.79,179,1871872,2949,144.46052063000002,124,0.064111328125,9130,-0.39496407732367517,7.125448028091341e-05,43.03111579492688,0.2,0.0003,29.295490264892578,0.9303404688835144,0.0054565873
374.68,180,1873920,2966,146.49517870000003,124,0.04423828125,9140,-0.21543975898530335,-0.0029839203576557337,128.52624889612198,0.2,0.0003,47.947330474853516,0.6460586786270142,0.006454506
386.94,181,1875968,2982,152.33174295999999,124,0.088623046875,9150,-0.3580134866759181,-0.0025603389745811,78.95373497605324,0.2,0.0003,8.950922012329102,0.44853806495666504,0.011143012
378.02,182,1878016,2999,156.51940734000001,124,0.046240234375,9160,-0.32799028139561415,-0.000806182854284998,73.63220758140088,0.2,0.0003,21.095237731933594,0.5895766019821167,0.0043873144
385.84,183,1880064,3015,154.65983338,124,0.111376953125,9170,-0.3769860345870256,-0.0025640731211751698,29.71376674324274,0.2,0.0003,5.023563385009766,0.784093976020813,0.0076282956
382.85,184,1882112,3032,146.9102964,124,0.0958984375,9180,-0.31757006053812803,-0.0023286313480639365,181.6583311855793,0.2,0.0003,137.7354736328125,0.2848011255264282,0.0123098865
367.2,185,1884160,3048,150.72532744,124,0.086328125,9190,-0.3665879753418267,-0.002900586811301764,129.2936870634556,0.2,0.0003,25.234683990478516,0.5082230567932129,0.016686348
361.43,186,1886208,3064,146.20681426000002,124,0.03857421875,9200,-0.21163499825634063,-0.000771019649982918,214.49595871567726,0.2,0.0003,48.1324462890625,0.6250084638595581,0.007196393
357.32,187,1888256,3081,150.17589574000002,124,0.037158203125,9210,-0.2328172500245273,-0.001250177864858415,125.74847310185433,0.2,0.0003,26.188682556152344,0.7704474925994873,0.0034342064
348.13,188,1890304,3098,147.78362246999998,124,0.0703125,9220,-0.2160397408530116,-0.003505421718000434,78.29621418714524,0.2,0.0003,23.654138565063477,0.8371598720550537,0.009894905
353.32,189,1892352,3114,146.32173505,124,0.051025390625,9230,-0.29762128544971345,-0.001305673862225376,114.56373839974404,0.2,0.0003,38.38238525390625,0.5757924318313599,0.0065340092
355.56,190,1894400,3130,149.72045049,124,0.04462890625,9240,-0.2949296083766967,-0.0009763226174982264,183.16505712866783,0.2,0.0003,33.36650466918945,0.5440452098846436,0.005848345
370.56,191,1896448,3147,152.60622292,124,0.05537109375,9250,-0.24550638161599636,-0.0004265543830115348,80.70465220808983,0.2,0.0003,21.647083282470703,0.8436877131462097,0.0057327114
370.34,192,1898496,3164,153.71958609,124,0.104833984375,9260,-0.4904466356150806,0.00256418768549338,7.45758666601032,0.2,0.0003,1.2152798175811768,0.8788008093833923,0.006636495
370.37,193,1900544,3180,147.4915548,124,0.0611328125,9270,-0.2568209639750421,-0.0007872400004998781,91.71400286853313,0.2,0.0003,16.626924514770508,0.7184395790100098,0.0047366107
371.54,194,1902592,3197,151.21951029,124,0.026318359375,9280,-0.243744292575866,-0.0013515413185814396,188.78851923942565,0.2,0.0003,64.87901306152344,0.43575888872146606,0.0032341923
360.61,195,1904640,3214,145.78826921,124,0.054443359375,9290,-0.28249894361943007,-0.0006767483631847426,55.26616199910641,0.2,0.0003,8.110512733459473,0.6793380379676819,0.029807828
355.01,196,1906688,3231,147.15215769,124,0.041845703125,9300,-0.24029381917789577,-0.0028270969312870877,250.4034945011139,0.2,0.0003,37.654850006103516,0.552980899810791,0.0041392446
355.24,197,1908736,3247,140.22344807,124,0.039892578125,9310,-0.21668091928586364,-0.0022507915578898973,116.50814872384072,0.2,0.0003,76.35636901855469,0.7496072053909302,0.0045662676
347.78,198,1910784,3263,133.32733808,124,0.03984375,9320,-0.22680149357765914,-0.0027399768558098005,174.68762701153756,0.2,0.0003,102.64491271972656,0.715812087059021,0.005842278
342.56,199,1912832,3279,127.67405578999998,124,0.042822265625,9330,-0.38370209876447914,-0.002542948807240464,165.89236666560174,0.2,0.0003,29.342761993408203,0.37127751111984253,0.0031363987
331.45,200,1914880,3296,138.11435655,124,0.042041015625,9340,-0.20531634849030525,-0.0011676228663418443,116.26119166612625,0.2,0.0003,34.0738525390625,0.7972612380981445,0.004972064
338.39,201,1916928,3312,131.67575315,124,0.068994140625,9350,-0.22272366913966835,-0.0002977578216814436,114.54361799955367,0.2,0.0003,27.354063034057617,0.8243181705474854,0.008093188
338.02,202,1918976,3328,136.85673734000002,124,0.0927734375,9360,-0.38055681316182016,0.00014019871596246958,117.44793165624142,0.2,0.0003,18.62569808959961,0.660798192024231,0.007976127
345.12,203,1921024,3345,137.77776894999997,124,0.04619140625,9370,-0.2017246960895136,-0.0004024239897262305,144.86461933851243,0.2,0.0003,34.43896484375,0.645240306854248,0.003335867
345.89,204,1923072,3362,135.50513455,124,0.058837890625,9380,-0.36427966468036177,0.0009512973017990589,47.81536434739828,0.2,0.0003,89.74835968017578,0.8208249807357788,0.008567311
340.13,205,1925120,3377,132.86343042000001,124,0.04599609375,9390,-0.20681183841079473,-5.629950319416821e-05,64.43530983924866,0.2,0.0003,8.180808067321777,0.88175368309021,0.0033935546
345.13,206,1927168,3392,130.91516001999997,124,0.04921875,9400,-0.22328618010506035,-0.0021221024697297254,158.42652615308762,0.2,0.0003,14.31169605255127,0.7233208417892456,0.0064040977
339.38,207,1929216,3408,131.93387217,124,0.029931640625,9410,-0.13916869182139635,0.0007741472596535459,120.83796715736389,0.2,0.0003,9.828746795654297,0.6298028230667114,0.0041601313
333.09,208,1931264,3423,130.81873994,124,0.041943359375,9420,-0.24167632078751922,-0.002398102048027795,154.6586929857731,0.2,0.0003,65.91312408447266,0.7255404591560364,0.003388921
334.42,209,1933312,3438,135.12008840000001,124,0.082177734375,9430,-0.3058701733592898,-0.0006593403100850992,97.93817670345307,0.2,0.0003,73.03091430664062,0.7337027788162231,0.007865122
326.48,210,1935360,3452,136.03535627000002,124,0.1,9440,-0.28873412855900826,6.424819002859295e-06,37.50691411197185,0.2,0.0003,6.865765571594238,0.8681325912475586,0.0081029385
331.98,211,1937408,3467,134.40043971,124,0.159912109375,9450,-0.2370891253929585,-0.006092831330897752,194.85909482240677,0.2,0.0003,95.53352355957031,0.7534968852996826,0.036286447
332.33,212,1939456,3482,141.28089607,124,0.03427734375,9460,-0.25567858587019143,0.000880077928013634,192.0497239470482,0.2,0.0003,152.4083251953125,0.5827815532684326,0.0032521982
347.2,213,1941504,3496,140.92694872,124,0.039599609375,9470,-0.21505794418044388,0.00029518919764086603,190.90481213927268,0.2,0.0003,27.321834564208984,0.6827173829078674,0.002745719
356.11,214,1943552,3510,144.77657667,124,0.06015625,9480,-0.5632459410466254,0.002321615393157117,12.873625569790601,0.2,0.0003,1.666778802871704,0.6282069683074951,0.011283878
351.59,215,1945600,3525,150.47498044999998,124,0.0484375,9490,-0.3406818673480302,-0.0010809430939843878,55.83510393053293,0.2,0.0003,15.058385848999023,0.8433036804199219,0.0049837343
358.95,216,1947648,3539,152.92300315999998,124,0.04111328125,9500,-0.20255087884142994,-0.0017284509900491684,99.31549867987633,0.2,0.0003,7.763647556304932,0.7513947486877441,0.003302712
359.88,217,1949696,3553,144.45171663000002,125,0.043505859375,9510,-0.3997254707850516,-0.002694813242123928,53.46401629447937,0.2,0.0003,7.366693496704102,0.8126324415206909,0.0067002946
362.71,218,1951744,3567,139.58709761999998,125,0.0294921875,9520,-0.19208843226078898,-0.0008499024872435257,101.97808770537377,0.2,0.0003,44.486576080322266,0.8447621464729309,0.0038938317
363.36,219,1953792,3582,148.73988949,125,0.0298828125,9530,-0.20321305487304925,-0.002937525308516342,196.71922246217727,0.2,0.0003,56.162593841552734,0.6510472297668457,0.0024482366
366.58,220,1955840,3595,152.68884074,125,0.034130859375,9540,-0.243342743255198,-0.0018007463397225365,184.94350279569625,0.2,0.0003,43.44518280029297,0.6094809770584106,0.003471871
369.68,221,1957888,3610,150.61331912,125,0.067138671875,9550,-0.2628282717429101,-0.0007570671077701263,74.54733352065087,0.2,0.0003,20.48404312133789,0.7321172952651978,0.009571059
364.39,222,1959936,3624,138.85088881999997,125,0.07958984375,9560,-0.34515940295532344,-0.0010653235163772478,200.05583668351173,0.2,0.0003,20.14552879333496,0.48851847648620605,0.004813172
367.59,223,1961984,3638,146.13850442,125,0.047216796875,9570,-0.23208873439580202,-0.0013223572488641367,247.92051261663437,0.2,0.0003,44.17680740356445,0.6285855174064636,0.004111574
359.95,224,1964032,3653,145.20163036,125,0.02978515625,9580,-0.23709881133399904,-0.0011044368788134308,220.29725757837295,0.2,0.0003,91.221923828125,0.6145600080490112,0.0026303278
366.79,225,1966080,3668,145.59217325999998,125,0.044580078125,9590,-0.21219589069951325,-0.0008101350802462548,175.0902776658535,0.2,0.0003,30.46502685546875,0.6607203483581543,0.0042195357
364.02,226,1968128,3683,145.17596062,125,0.06201171875,9600,-0.3781636606901884,-0.0007866174841183238,81.88961190283298,0.2,0.0003,22.4360294342041,0.631645679473877,0.006512231
370.84,227,1970176,3698,139.57009115999998,125,0.104150390625,9610,-0.39407099718227984,0.0009361025848193094,55.55698911547661,0.2,0.0003,15.741949081420898,0.798556923866272,0.007713631
372.41,228,1972224,3713,141.91712532,125,0.057373046875,9620,-0.2610171474516392,-0.0022917829250218348,112.46972136497497,0.2,0.0003,23.058265686035156,0.6564479470252991,0.006081839
374.13,229,1974272,3728,140.20851226000002,125,0.06123046875,9630,-0.2561651399359107,-0.0019788058882113544,124.20832119584084,0.2,0.0003,57.382572174072266,0.7680627107620239,0.008248539
382.36,230,1976320,3743,140.42544321,125,0.0345703125,9640,-0.34376490265131,-6.818179972469806e-05,164.35090545415878,0.2,0.0003,24.013965606689453,0.6873928308486938,0.0042494573
367.95,231,1978368,3759,134.72784779,125,0.13701171875,9650,-0.42316524125635624,-0.003222994180396199,94.82039668858052,0.2,0.0003,24.453933715820312,0.6607614755630493,0.014160552
364.74,232,1980416,3774,128.95647627999998,125,0.048974609375,9660,-0.2326959827914834,1.6936977044679224e-05,149.85556370019913,0.2,0.0003,20.122509002685547,0.6916275024414062,0.0071352953
367.09,233,1982464,3788,129.49865656000003,125,0.064794921875,9670,-0.36526412703096867,-0.0007353759472607635,86.76160856187343,0.2,0.0003,9.827957153320312,0.7017496824264526,0.010562497
366.59,234,1984512,3803,130.36060673000003,125,0.039404296875,9680,-0.19236625186167658,-0.001715453647193499,160.78866562843322,0.2,0.0003,25.045814514160156,0.7612795829772949,0.0043944465
365.19,235,1986560,3818,134.89121066,126,0.060986328125,9690,-0.3734709260985255,-0.0019513127634127158,110.47441909015178,0.2,0.0003,98.77633666992188,0.7446191906929016,0.010033593
369.15,236,1988608,3833,139.65507205000003,126,0.069140625,9700,-0.2928240368142724,-0.0010687067377148196,101.59812789559365,0.2,0.0003,48.53849792480469,0.7536535263061523,0.011997072
379.88,237,1990656,3847,134.03234053,126,0.07685546875,9710,-0.2805280875880271,-0.0003357044683070853,86.04769278764725,0.2,0.0003,14.1671781539917,0.8128361701965332,0.008584011
381.34,238,1992704,3861,130.11435813,126,0.137646484375,9720,-0.4846738544292748,0.00023998024116735905,27.7902480609715,0.2,0.0003,1.940458059310913,0.6658862829208374,0.011811547
385.71,239,1994752,3874,129.10182860999998,126,0.06337890625,9730,-0.40359123004600406,-0.0015196606844256166,90.44117133170366,0.2,0.0003,13.452022552490234,0.7653851509094238,0.0024124205
382.51,240,1996800,3886,132.91148385999998,126,0.06669921875,9740,-0.4475248668342829,0.00024378297675866633,28.56955793350935,0.2,0.0003,3.4702937602996826,0.921775758266449,0.016171794
388.08,241,1998848,3899,144.18354828,126,0.04306640625,9750,-0.22939740493893623,-0.0012441325321560725,52.69356868863106,0.2,0.0003,11.44980525970459,0.8822910785675049,0.0046085557
386.46,242,2000896,3911,140.7185748,126,0.0509765625,9760,-0.2331110315863043,-0.0011993256193818524,200.6456726193428,0.2,0.0003,59.833282470703125,0.7516716122627258,0.003938375
388.1,243,2002944,3923,139.80441747999998,126,0.0458984375,9770,-0.19499593067448587,-0.001788879552623257,244.03416166305541,0.2,0.0003,28.17332649230957,0.6973005533218384,0.003927478
377.52,244,2004992,3935,136.85911197,126,0.05029296875,9780,-0.20507038850337267,-0.0008205465477658435,111.88956580162048,0.2,0.0003,94.84580993652344,0.8502795696258545,0.0046601165
384.13,245,2007040,3947,138.54825326000002,127,0.067138671875,9790,-0.29668534733355045,-0.002785813860828057,160.3984219312668,0.2,0.0003,22.396686553955078,0.5509930849075317,0.0066281753
