time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,train/approx_kl,train/clip_fraction,train/std,train/learning_rate,train/n_updates,train/clip_range,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/entropy_loss,train/loss
2440,1300480,-70.69253029000001,844.52,146,122,0.042781524,0.384814453125,0.2924168109893799,0.0003,6340,0.2,-0.014114814106142149,0.9345891436561942,-0.10708558559417725,-0.6521429697051644,0.3708880543708801
2457,1302528,-70.25389191000002,844.52,147,122,0.021794416,0.222705078125,0.2927374243736267,0.0003,6350,0.2,-0.01734621110081207,9.39411064684391,0.9072442650794983,-0.6349201964214444,0.6959600448608398
2474,1304576,-70.66251408,843.42,148,122,0.038961284,0.353076171875,0.28988105058670044,0.0003,6360,0.2,-0.006634448049589991,1.6667661675252021,0.27305740118026733,-0.6196760399267077,0.3208118677139282
2490,1306624,-72.3263953,835.84,149,122,0.020215537,0.2263671875,0.2898341417312622,0.0003,6370,0.2,-0.013903656744514593,11.314025823771953,0.8495920896530151,-0.6080308703705668,3.7510507106781006
2507,1308672,-71.35645644000002,835.84,150,122,0.024666227,0.197705078125,0.29041042923927307,0.0003,6380,0.2,-0.016258540988201276,10.723637152463198,0.8583084940910339,-0.6118302343413233,1.1486709117889404
2523,1310720,-71.85498787,840.32,151,122,0.023949971,0.225927734375,0.2878847122192383,0.0003,6390,0.2,-0.012822121183853596,7.2674634050577875,0.022459208965301514,-0.6032188009470701,1.5817046165466309
2539,1312768,-71.36442165,855.14,152,122,0.024955641,0.252197265625,0.2847643494606018,0.0003,6400,0.2,-0.012968139507574961,6.401184672862291,0.8203012347221375,-0.5630833445116877,4.727919101715088
2556,1314816,-71.33800322,869.42,153,122,0.03465959,0.376220703125,0.2813984155654907,0.0003,6410,0.2,-0.010439224311267026,0.61053799665533,0.22438591718673706,-0.5168549984693527,0.09705594182014465
2572,1316864,-71.08036234000001,869.42,154,122,0.041806057,0.364697265625,0.27753007411956787,0.0003,6420,0.2,-0.01116991302696988,0.4399447395931929,-0.0047599077224731445,-0.45436619464308026,0.13121947646141052
2588,1318912,-71.44270261999999,853.91,155,122,0.041152827,0.375244140625,0.27443552017211914,0.0003,6430,0.2,-0.015312518793507479,0.17972169062122703,0.7214241027832031,-0.40722352750599383,0.06324314326047897
2604,1320960,-72.10261457,852.29,156,122,0.018492214,0.2427734375,0.2753438949584961,0.0003,6440,0.2,-0.012679324607597664,9.46031724922359,0.8962857723236084,-0.39425523672252893,0.973619818687439
2621,1323008,-70.91993922,852.72,157,122,0.024819832,0.262646484375,0.2753562927246094,0.0003,6450,0.2,-0.010509635100606828,4.810230856388808,0.8207787871360779,-0.4040844006463885,2.3707149028778076
2637,1325056,-71.50167711,861.6,158,122,0.017837012,0.185546875,0.27549663186073303,0.0003,6460,0.2,-0.014044016256229952,8.48487609550357,0.9324474334716797,-0.4001167621463537,3.592125177383423
2654,1327104,-72.17431803,870.75,159,122,0.025421284,0.21025390625,0.2744704782962799,0.0003,6470,0.2,-0.01207109734241385,4.559037223644554,0.8821595907211304,-0.39312170203775165,1.0944592952728271
2670,1329152,-72.0416201,873.64,160,122,0.036800653,0.369384765625,0.27113980054855347,0.0003,6480,0.2,-0.009929564129561187,0.23047221889719366,0.5833340883255005,-0.3527271391823888,0.029484961181879044
2687,1331200,-72.35453211,876.85,161,122,0.018695254,0.20556640625,0.2710234224796295,0.0003,6490,0.2,-0.011455114907585084,10.847468463331461,0.8295100331306458,-0.3341759219765663,3.792570114135742
2704,1333248,-72.9290022,878.62,162,122,0.046390343,0.362744140625,0.27130481600761414,0.0003,6500,0.2,-0.017591696127783506,0.34661737862043085,0.5112717151641846,-0.33261691592633724,0.02780766412615776
2720,1335296,-72.08618303,878.62,163,122,0.00912626,0.14609375,0.27076470851898193,0.0003,6510,0.2,-0.010083770322671626,20.77880956530571,0.7136940956115723,-0.3237038442865014,3.493762731552124
2736,1337344,-72.05796948,878.62,164,122,0.03841186,0.311474609375,0.26924288272857666,0.0003,6520,0.2,-0.010773522971430794,2.3548858190886675,-0.6729578971862793,-0.3106935482472181,0.27377405762672424
2752,1339392,-70.68528863,846.0,165,122,0.024677806,0.28779296875,0.26749908924102783,0.0003,6530,0.2,-0.009541798592545092,1.559674764983356,0.697766900062561,-0.27699546702206135,0.7906066179275513
2769,1341440,-70.82233119,845.51,166,122,0.011884624,0.15732421875,0.2673856019973755,0.0003,6540,0.2,-0.01595612636883743,44.38526347279549,0.7308093309402466,-0.2642234150320292,21.675655364990234
2786,1343488,-70.39746721,828.48,167,122,0.01768826,0.174365234375,0.2672185003757477,0.0003,6550,0.2,-0.016850304178660735,7.7219576392322775,0.847894549369812,-0.2644650094211102,3.5429253578186035
2803,1345536,-71.00631236999999,813.68,168,122,0.0159164,0.1583984375,0.2670004367828369,0.0003,6560,0.2,-0.015497881366172805,14.300436431914568,0.9153472781181335,-0.26345425862818955,6.076986789703369
2819,1347584,-69.54568310999998,807.8,169,122,0.02114214,0.240673828125,0.26599282026290894,0.0003,6570,0.2,-0.013707135082222521,13.022025843895971,0.7995082139968872,-0.2555140908807516,3.4312217235565186
2836,1349632,-70.55091302999999,806.62,170,122,0.020162093,0.231640625,0.2652760148048401,0.0003,6580,0.2,-0.01148933362273965,17.05990964192897,0.8912613987922668,-0.23588821478188038,8.464045524597168
2853,1351680,-68.98679623999999,793.58,171,122,0.04043565,0.384619140625,0.26323631405830383,0.0003,6590,0.2,-0.005652296598418616,11.632239076728002,0.8352085947990417,-0.21147578228265046,1.8235583305358887
2870,1353728,-67.84738612,797.31,172,122,0.04947211,0.309912109375,0.2621227502822876,0.0003,6600,0.2,-0.008635433363087941,12.324299375899136,0.7988654971122742,-0.19477480612695217,3.2996349334716797
2887,1355776,-67.76788226999999,797.31,173,122,0.047626473,0.383056640625,0.2600507140159607,0.0003,6610,0.2,-0.011317816658993252,4.799695794563741,0.9155965447425842,-0.17402602080255747,1.0566540956497192
2903,1357824,-67.92081848999999,811.07,174,122,0.047969155,0.46708984375,0.25795137882232666,0.0003,6620,0.2,-0.00877272003563121,0.6699233707506209,0.4409465193748474,-0.14635824058204888,0.11978490650653839
2920,1359872,-68.02973693,824.23,175,122,0.039218567,0.3658203125,0.2565721869468689,0.0003,6630,0.2,-0.01616019351349678,0.6101099588908255,0.7378685474395752,-0.11874341405928135,0.18808990716934204
2937,1361920,-68.82806528999998,835.95,176,122,0.036725946,0.343994140625,0.25729912519454956,0.0003,6640,0.2,-0.01744526643306017,0.23276711388025434,0.9020336866378784,-0.11289604064077138,0.079345703125
2953,1363968,-69.89941786,818.6,177,122,0.021869654,0.250830078125,0.25819867849349976,0.0003,6650,0.2,-0.013159821208682842,9.358279659226536,0.6754616498947144,-0.12396078836172819,1.5122114419937134
2969,1366016,-70.20176268000002,809.85,178,122,0.010661136,0.147412109375,0.25829604268074036,0.0003,6660,0.2,-0.014784488471923396,42.77578599452973,0.8754507303237915,-0.13307987954467534,28.057802200317383
2986,1368064,-69.09612462,825.9,179,122,0.014667507,0.14921875,0.25865310430526733,0.0003,6670,0.2,-0.015277607907773928,21.534914517402648,0.9381254315376282,-0.1355405615642667,5.953862190246582
3002,1370112,-69.30332861999999,811.88,180,122,0.03267637,0.29169921875,0.2562790811061859,0.0003,6680,0.2,-0.012734152635675854,2.917028645798564,0.961284875869751,-0.12319307252764702,0.6136487722396851
3018,1372160,-68.83524258000001,793.23,181,122,0.016764265,0.178564453125,0.2565127909183502,0.0003,6690,0.2,-0.013144756230758503,33.81168694496155,0.9062101244926453,-0.10421665646135807,21.163131713867188
3034,1374208,-68.52556999000001,784.36,182,122,0.011887534,0.139013671875,0.256155788898468,0.0003,6700,0.2,-0.01949370177171659,46.46890853941441,0.9102518558502197,-0.10563132613897323,22.027158737182617
3051,1376256,-68.83861883,808.44,183,122,0.036705635,0.2958984375,0.2551347613334656,0.0003,6710,0.2,-0.012849909919896162,9.327625023573637,0.8625781536102295,-0.0964611753821373,1.1295092105865479
3067,1378304,-68.95414536,813.55,184,122,0.05479669,0.4203125,0.25454139709472656,0.0003,6720,0.2,-0.0063534557382809,1.1311837355606258,0.04889005422592163,-0.08401729501783847,0.5036773681640625
3083,1380352,-68.89459399,842.87,185,122,0.02003758,0.28779296875,0.25564199686050415,0.0003,6730,0.2,-0.00873683232057374,22.497829569876195,0.6101129651069641,-0.08674424439668656,0.8504081964492798
3100,1382400,-67.76077724,861.87,186,122,0.024697531,0.253271484375,0.2548235058784485,0.0003,6740,0.2,-0.01409178637259174,7.846416324749589,-0.3631558418273926,-0.08865457717329264,2.2377076148986816
3116,1384448,-68.04102125,867.49,187,122,0.031157695,0.319140625,0.253925085067749,0.0003,6750,0.2,-0.009048251083004288,5.850940910540521,0.9139625430107117,-0.06683474853634834,2.259410858154297
3132,1386496,-65.84459182999998,848.78,188,122,0.032210603,0.290576171875,0.2534521222114563,0.0003,6760,0.2,-0.013743042503483594,5.526580062136054,0.8584163784980774,-0.06392245218157769,1.1791770458221436
3149,1388544,-66.09632597,847.95,189,122,0.013586825,0.177880859375,0.2532099187374115,0.0003,6770,0.2,-0.013654555639368482,43.160634161531924,0.7881946563720703,-0.06149935759603977,14.182974815368652
3166,1390592,-66.00672279999999,862.22,190,122,0.043439813,0.3638671875,0.251131534576416,0.0003,6780,0.2,-0.0038024200388463215,7.0793530978262424,0.9060911536216736,-0.038954933360219005,0.6727650761604309
3183,1392640,-65.07727273999998,872.62,191,122,0.03388429,0.370849609375,0.24938106536865234,0.0003,6790,0.2,-0.006668655935209244,4.931609889119864,0.540004551410675,-0.009768661484122277,0.7144249081611633
3200,1394688,-64.79094603,891.69,192,122,0.019999648,0.261474609375,0.25019556283950806,0.0003,6800,0.2,-0.01389190863847034,14.742882043868303,0.8501995801925659,0.0024018995463848114,4.410555362701416
3216,1396736,-64.6669999,891.69,193,122,0.045745045,0.409716796875,0.2507689595222473,0.0003,6810,0.2,-0.0060326547551085245,4.173309385962784,0.886842668056488,-0.013210179284214973,0.5497853755950928
3233,1398784,-65.87540623,891.69,194,122,0.053041622,0.4208984375,0.2524237036705017,0.0003,6820,0.2,-0.01434602958324831,0.6196279898751527,0.6818069815635681,-0.03864542879164219,0.06890249997377396
3250,1400832,-66.35600575999999,852.9,195,122,0.025751725,0.30078125,0.2523157298564911,0.0003,6830,0.2,-0.010955928020121065,5.628874343819916,0.7122496962547302,-0.0484855841845274,3.1141700744628906
3266,1402880,-66.80617347,824.63,196,122,0.011583095,0.1341796875,0.2527771592140198,0.0003,6840,0.2,-0.017922358866780997,19.376285710185766,0.9396486282348633,-0.04892907999455929,7.789348125457764
3283,1404928,-67.21405716,816.27,197,122,0.017931323,0.199658203125,0.25246429443359375,0.0003,6850,0.2,-0.01616163948783651,13.826214811205864,0.932293176651001,-0.04754926487803459,13.894882202148438
3300,1406976,-67.18048066,830.77,198,122,0.014720819,0.18828125,0.25336140394210815,0.0003,6860,0.2,-0.012557124902377837,13.822822749242187,0.8984993100166321,-0.05642022117972374,2.1106483936309814
3316,1409024,-67.67536474,827.21,199,122,0.048415326,0.41240234375,0.2528238296508789,0.0003,6870,0.2,-0.00841961472760886,1.2302315639797599,0.5076112747192383,-0.0629187561571598,0.20245151221752167
3332,1411072,-67.24493658,817.03,200,122,0.03145873,0.32109375,0.25260502099990845,0.0003,6880,0.2,-0.012197255971841514,3.2186579924076795,0.9248046875,-0.057222631946206096,0.32460471987724304
3348,1413120,-67.98163475,821.01,201,122,0.018648274,0.199462890625,0.2519721984863281,0.0003,6890,0.2,-0.01888761987211183,19.527113436162473,0.8081264495849609,-0.052152563631534574,6.284341812133789
3365,1415168,-69.86862514,769.44,202,122,0.039485913,0.296533203125,0.2523117959499359,0.0003,6900,0.2,-0.013034110810258426,6.50348508246243,0.9336323738098145,-0.05443499982357025,1.3554396629333496
3381,1417216,-71.61034280999999,778.02,203,122,0.012810912,0.143603515625,0.2528960108757019,0.0003,6910,0.2,-0.01574906731257215,29.706731620430947,0.8425779938697815,-0.05557120442390442,17.078237533569336
3398,1419264,-72.36243001,778.72,204,122,0.016227908,0.15546875,0.2530195116996765,0.0003,6920,0.2,-0.01736932170315413,27.295702566206455,0.8885328769683838,-0.06067999117076397,9.095982551574707
3414,1421312,-71.30043957,795.78,205,122,0.040769067,0.38994140625,0.2515338957309723,0.0003,6930,0.2,-0.005605975119397044,4.312928616255522,0.9599083662033081,-0.056452016532421115,0.6518847346305847
3431,1423360,-71.85042234999999,797.15,206,122,0.026879445,0.222998046875,0.25031521916389465,0.0003,6940,0.2,-0.009473622661607806,20.419838156178592,0.5376173257827759,-0.03000587671995163,2.646690607070923
3447,1425408,-70.24582337,799.44,207,122,0.04245017,0.370556640625,0.24842451512813568,0.0003,6950,0.2,-0.009294401327497325,4.782172936573625,0.9149935245513916,-0.00818837508559227,1.6549588441848755
3463,1427456,-69.94786823,798.77,208,122,0.035322286,0.298486328125,0.24911437928676605,0.0003,6960,0.2,-0.010432085079082753,8.460451097041368,0.7456238269805908,0.0030189171433448792,1.195928931236267
3479,1429504,-70.45822417000001,778.79,209,123,0.025876068,0.261474609375,0.24854952096939087,0.0003,6970,0.2,-0.01858457247435581,10.116630997508764,0.8719561100006104,0.007049502432346344,5.221770763397217
3496,1431552,-71.39225384,760.71,210,122,0.03370328,0.29697265625,0.24905017018318176,0.0003,6980,0.2,-0.01918887142383028,6.895086444169283,0.9411272406578064,0.004336599260568619,1.3789386749267578
3513,1433600,-70.86776375,748.44,211,123,0.022573462,0.234228515625,0.24871057271957397,0.0003,6990,0.2,-0.016907936162897385,20.74010290727019,0.8125700950622559,0.0012863516807556153,3.2810428142547607
3529,1435648,-69.10348350999999,717.19,212,123,0.04837339,0.40517578125,0.24629497528076172,0.0003,7000,0.2,-0.014380205192719587,2.320544337667525,0.9671319127082825,0.0220357745885849,0.652030348777771
3546,1437696,-69.40853556999998,695.2,213,123,0.015957199,0.1685546875,0.24549491703510284,0.0003,7010,0.2,-0.01824147032748442,39.50613634586334,0.8756261467933655,0.04491609632968903,12.995464324951172
3562,1439744,-68.91855199,687.43,214,123,0.015054556,0.18017578125,0.24541492760181427,0.0003,7020,0.2,-0.020384941220982,46.53401759564876,0.8924083113670349,0.05204547643661499,7.696508884429932
3579,1441792,-69.09204717,698.78,215,123,0.014577718,0.175244140625,0.24546414613723755,0.0003,7030,0.2,-0.017157427583879326,58.79100167155266,0.8360188603401184,0.05068048648536205,22.728254318237305
3596,1443840,-68.84249425,716.65,216,122,0.04878653,0.381201171875,0.2454417198896408,0.0003,7040,0.2,-0.010617746436037124,10.909568540751934,0.7992062568664551,0.05121421255171299,4.179734706878662
3613,1445888,-69.06016305000001,697.58,217,122,0.024513924,0.2986328125,0.24473324418067932,0.0003,7050,0.2,-0.01640828439121833,17.51889461018145,0.7530850172042847,0.05713639706373215,3.3235392570495605
3629,1447936,-69.07878859,710.05,218,122,0.036484234,0.337353515625,0.2452830672264099,0.0003,7060,0.2,-0.016173803398851307,10.875205843895674,0.910587728023529,0.05117016062140465,3.8961989879608154
3646,1449984,-69.15163492,720.63,219,122,0.050243963,0.500390625,0.2449244260787964,0.0003,7070,0.2,-6.7287334240973e-05,0.439622502354905,0.38356250524520874,0.05341617539525032,0.21992017328739166
3663,1452032,-68.57934328000002,708.37,220,122,0.047783673,0.407763671875,0.24425211548805237,0.0003,7080,0.2,-0.011322366463718935,0.23550132915843278,0.7405744791030884,0.05091787651181221,0.07770315557718277
3679,1454080,-70.01502278,717.5,221,122,0.024017623,0.29560546875,0.24454021453857422,0.0003,7090,0.2,-0.012041938949550968,3.751397850830108,0.8261505365371704,0.0568404383957386,1.0424845218658447
3696,1456128,-72.56154395,709.84,222,123,0.03322866,0.361083984375,0.24213732779026031,0.0003,7100,0.2,-0.010758334404090419,0.13958814713405446,0.9245846271514893,0.07889933250844479,0.03776850551366806
3712,1458176,-73.22801199000001,716.09,223,123,0.017389437,0.216015625,0.24260088801383972,0.0003,7110,0.2,-0.013006315112579613,9.03206127397716,0.8895077109336853,0.09785513468086719,4.290475845336914
3728,1460224,-71.51196421,717.11,224,123,0.016498033,0.173388671875,0.24293731153011322,0.0003,7120,0.2,-0.015114915004232898,11.486426680069417,0.8543294668197632,0.09072552248835564,3.3803749084472656
3744,1462272,-71.5648279,711.67,225,123,0.018280923,0.186767578125,0.24137145280838013,0.0003,7130,0.2,-0.017629400972509757,15.637114433199168,0.7023605108261108,0.0980575930327177,5.463746547698975
3761,1464320,-71.18926587999998,705.85,226,123,0.028196068,0.273974609375,0.24043013155460358,0.0003,7140,0.2,-0.014732936001382767,6.0502118384465575,0.8214326500892639,0.11344212628901004,1.0368151664733887
3777,1466368,-69.16501457999999,716.24,227,123,0.019790368,0.2373046875,0.24059531092643738,0.0003,7150,0.2,-0.01358940611826256,15.251252907142042,0.7051171064376831,0.120082713291049,3.3433685302734375
3793,1468416,-68.83872439000001,682.65,228,123,0.028260298,0.2763671875,0.23823565244674683,0.0003,7160,0.2,-0.014008512496366166,5.0526773951947686,-0.5626068115234375,0.14035625085234643,2.760204315185547
3809,1470464,-68.75806555000001,689.86,229,123,0.020946171,0.21064453125,0.2382355034351349,0.0003,7170,0.2,-0.02300088086631149,22.321103575825692,0.8277159929275513,0.1547909952700138,12.269216537475586
3826,1472512,-69.31148362000002,701.05,230,123,0.019676369,0.197412109375,0.23783822357654572,0.0003,7180,0.2,-0.01718156934948638,18.026432520896197,0.7559742331504822,0.15730197131633758,2.2952632904052734
3842,1474560,-68.57464573,705.75,231,123,0.03514999,0.303369140625,0.23762181401252747,0.0003,7190,0.2,-0.012243607919663191,8.634621259383858,0.915783166885376,0.1609564505517483,2.6816818714141846
3859,1476608,-67.74083101,722.44,232,123,0.027239794,0.271337890625,0.23735277354717255,0.0003,7200,0.2,-0.013137327070580795,16.835611798614263,0.7165699601173401,0.15839393325150014,5.327404499053955
